id,name,host_id,neighbourhood,latitude,longitude,room_type,price
38133652,Venice beach from stunning Casita Indigo,289722823,Venice,33.99505,-118.4603,Entire home/apt,182
38133770,Compact Studio Apartment near Convention Center,89613524,Downtown,34.03252,-118.26352,Private room,60
38133901,Quiet cottage  （B5#）,339183009,Hacienda Heights,33.9888,-117.95261,Private room,38
38134429,"""Harry's Hideaway""",289728981,Long Beach,33.76944,-118.1478,Entire home/apt,139
38134456,"Near LAX shopping, malls grocery 20 min/ Hollywood",103235369,Inglewood,33.97387,-118.35777,Private room,167
38135173,"Couch ,WiFi, parking Studio City!!!!!",221061505,Studio City,34.15045,-118.37051000000001,Shared room,75
38135426,B1#Quiet cottage. 2 beds,339183009,Hacienda Heights,33.98923,-117.95156999999999,Private room,35
38136300,"Beautiful, Serene Home, with pool and wifi!",146483692,Lancaster,34.68512,-118.21401000000002,Private room,45
38136435,"Stunning 4B,  Dreamy Pool Villa Wow Views Long/T",2989082,Westchester,33.971990000000005,-118.4108,Entire home/apt,1285
38136641,Longterm - Mid September to End of November only.,4820824,Mid-Wilshire,34.05203,-118.35132,Entire home/apt,72
38137007,Beautiful newly furnished home with new Bathroom,17386900,Monterey Park,34.06152,-118.11559,Entire home/apt,135
38137401,Claremont Luxury Villas/Great value /5Bdrm+3LVR,248560981,Claremont,34.13427,-117.7099,Entire home/apt,628
38137414,"1 room, ideal for resting, excellent location",213016538,Carson,33.81053,-118.27873000000001,Entire home/apt,67
38139205,Silverlake Studio nestled in Lush Tropical Gardens,11082939,Silver Lake,34.078070000000004,-118.27666,Entire home/apt,134
38143395,Upscale Hostel Getaway,20484889,Inglewood,33.93261,-118.32948,Shared room,40
38143874,Upscale Hostel Getaway 2,20484889,Inglewood,33.9312,-118.32982,Shared room,50
38146185,"Master en-suite, Pool, LAX , Venice",248987806,Inglewood,33.97205,-118.36776,Private room,85
38149765,Location Location!!! Hollywood to Santa Monica!!!,43830281,Rancho Park,34.03591,-118.42068,Entire home/apt,239
38150018,Hollywood Hills-Castilian - 5-6bed Modern Villa,242992837,Hollywood Hills West,34.1136,-118.34472,Entire home/apt,10
38152335,LalolA Venice Loft,14036068,Venice,33.9958,-118.44922,Entire home/apt,135
38152607,Close to Everything - Alamitos Beach Suite,190689855,Long Beach,33.7676,-118.19349,Entire home/apt,181
38154662,"Huge newly remodeled luxury house, Los Angeles",185671291,West Covina,34.058240000000005,-117.91518,Entire home/apt,575
38155014,Modern & Wonderful Home - 3 Bedrooms & 3 Bathrooms,29356194,Mayflower Village,34.10865,-118.00979,Entire home/apt,129
38155054,Upscale Hostel Getaway 3,20484889,Inglewood,33.93277,-118.32871000000002,Shared room,50
38155204,Modern Apartment in long beach,37098172,Long Beach,33.77485,-118.19333,Entire home/apt,119
38158584,Large 3 bedroom apartment in unique Old Torrance,28478974,Torrance,33.83357,-118.32601000000001,Entire home/apt,170
38158674,2BR|2BA Beach Condo near beach,66249839,Santa Monica,34.000609999999995,-118.48241999999999,Entire home/apt,266
38159155,Stunning Venice Beach Home w/ Saltwater Pool & Spa,5105000,Venice,34.00535,-118.45596,Entire home/apt,1026
38160162,Luxurious modern 1 bedroom w/patio in HLWD LL314,101537031,Hollywood,34.1035,-118.33721000000001,Entire home/apt,106
38160749,Large Mid-City Building 6 bedrooms/4 bathrooms,8398671,Pico-Robertson,34.05717,-118.37756999999999,Entire home/apt,652
38160784,Huge Vintage 1950s Lower Duplex 3br/2bath Mid-city,8398671,Pico-Robertson,34.05746,-118.37673000000001,Entire home/apt,299
38160949,*Sanitized* Venice 3 bdrm/1.5 bath +Washer/Dryer,8398671,Venice,33.98907,-118.45518999999999,Entire home/apt,291
38161796,"Charming 2BR in Burbank, Parking + Near Hollywood",48005494,Burbank,34.16203,-118.34534,Entire home/apt,114
38161873,"Lovely 2BR in Burbank, Parking + Near Hollywood",48005494,Burbank,34.16248,-118.34453,Entire home/apt,112
38162012,"Relaxing, Private, Quiet, Convenient In Burbank",554055,Burbank,34.18067,-118.32581,Entire home/apt,137
38162193,Socially Distance Here: PRIVATE Studio-West LA,54981225,Palms,34.02073,-118.41661,Entire home/apt,101
38162316,2 comfortable bedrooms for4 guests,109578321,Diamond Bar,33.98633,-117.82536,Private room,85
38162403,COZY & CLEAN PRIVATE ROOM&BATH IN A HIGH RISE APT!,175966352,Marina del Rey,33.98219,-118.46113000000001,Private room,327
38162419,Beautiful Flat in Lovely West LA,141164992,Mar Vista,34.0069,-118.43156,Entire home/apt,109
38162540,Cozy beach guesthouse steps off the Venice Canals!,239297989,Venice,33.98276,-118.4645,Entire home/apt,164
38162797,Huge Luxury Apartment,15905446,West Covina,34.00447,-117.88,Private room,27
38162999,Value Monthly Deal! Stay in Prime Mid City!,279288721,Arlington Heights,34.0466,-118.32136000000001,Shared room,24
38163782,The Room with Private bathroom in Koreatown,89613524,Harvard Heights,34.05043,-118.30046000000002,Private room,48
38165364,Private room in a cozy townhouse,9569062,Valley Glen,34.184490000000004,-118.43865,Private room,150
38165401,Beautiful Coastal Chic Condo with a private yard!,35029280,Brentwood,34.05134,-118.47022,Entire home/apt,225
38166446,Upscale Hostel Getaway 4,20484889,Inglewood,33.931309999999996,-118.32954,Shared room,40
38167419,Upscale Hostel Getaway 5,20484889,Inglewood,33.93277,-118.3295,Shared room,40
38167726,优妈小屋 Resort 2b1.25b APT close to DTLA Disney,98574255,Industry,33.99024,-117.91953000000001,Entire home/apt,123
38168383,"Bright WeHo 1BDRM, Perfect for Solo or Couples",30444268,Beverly Grove,34.08155,-118.37425,Entire home/apt,71
38170792,Private Bedroom in a cozy condo,38982443,Baldwin Park,34.09864,-117.95961000000001,Private room,48
38171086,"Cosy Brentwood 1BR w/ Pool near UCLA & Medical Center, by Blueground",107434423,Sawtelle,34.050129999999996,-118.45878,Entire home/apt,140
38173193,$14 Million Oceanfront Home with Private Beach,50573299,Malibu,34.03873,-118.60491999999999,Entire home/apt,2079
38173321,Hollywood Hills -Hillside 5bed w/ Incredible Views,242992837,Hollywood Hills West,34.10199,-118.37182,Entire home/apt,1545
38180742,Lovely LA Home,241236424,Pico-Robertson,34.05271,-118.38302,Entire home/apt,120
38181201,Breathtaking Hollywood Hillside Home w Valley View,110865381,Hollywood Hills,34.11418,-118.32983999999999,Entire home/apt,295
38184360,COZY PRIVATE UNIT IN THE PRIME AREA BY THE GROVE,282292515,Fairfax,34.07188,-118.35152,Entire home/apt,110
38185735,Venice Beach Garden Backhouse,290164197,Venice,33.99456,-118.46295,Entire home/apt,200
38186953,Hollywood Hills Hangout,86338621,Hollywood Hills,34.121179999999995,-118.32403000000001,Entire home/apt,120
38187210,Cottage By The Sea,215474037,Long Beach,33.76744,-118.17313,Entire home/apt,129
38187371,Cozy Hollywood Studio - Fully Furnished,112952162,Hollywood,34.1023,-118.3481,Entire home/apt,73
38187750,Cozy room in beautiful apartment,38396206,Hollywood,34.09057,-118.34178,Private room,120
38190040,Cozy 3 br / 2 bth Arcadia Home Spacious Stunning,19008681,Mayflower Village,34.11401,-118.00713999999999,Entire home/apt,189
38190138,Classic Hollywood Studio - Fully Furnished,112952162,Hollywood,34.1026,-118.34721,Entire home/apt,73
38190162,Perfect Destination,270808918,Alondra Park,33.89413,-118.34103999999999,Entire home/apt,198
38190286,Beautiful Woodland Hills Home,254767636,Woodland Hills,34.17998,-118.63946999999999,Entire home/apt,980
38190300,Elaborate Hollywood Studio - Fully Furnished,112952162,Hollywood,34.101459999999996,-118.34653999999999,Entire home/apt,73
38191574,Huge YURT! Access to MANSION. Castle vibes! Bali,58756231,Unincorporated Santa Monica Mountains,34.084109999999995,-118.69807,Private room,470
38192774,Beautiful Luxury Master Suite in 4-bed House,21256,Winnetka,34.21105,-118.57441000000001,Private room,70
38194935,舒適之居 Cozy private room with bathroom kitchenette,219103141,El Monte,34.08998,-118.00315,Entire home/apt,65
38195582,nice 1 bedroom apartment in pico la cienega,140877414,Pico-Robertson,34.056259999999995,-118.37942,Entire home/apt,68
38199019,Private bedroom/bath available in cute townhome,290260710,Mid-City,34.04762,-118.32705,Private room,37
38202729,Cozy Home Near Downtown & The Beach,65617905,Long Beach,33.78589,-118.19468,Entire home/apt,55
38208629,Need a place to crash here it is!,290331354,Covina,34.07845,-117.87392,Private room,37
38209432,Cozy Little Paradise by the beach & LAX,14520326,Playa del Rey,33.95463,-118.43363000000001,Private room,95
38211249,Hidden Treasure in Topanga,33520531,Topanga,34.10345,-118.63101999999999,Entire home/apt,103
38211982,Beautiful Hollywood Hills home with sweeping views,421243,Hollywood Hills,34.115559999999995,-118.31943999999999,Entire home/apt,550
38212213,Casa De La Patio,57950669,Long Beach,33.77028,-118.16593,Entire home/apt,60
38214109,Beautifully Decorated Cozy Bedroom in the Valley!,76391173,Van Nuys,34.20536,-118.47063,Private room,42
38214163,Cute quaint place and cozy.,167490523,South Whittier,33.92127,-118.02895,Private room,22
38214397,5flr modern Hollywood luxury family home best view,78354194,Hollywood,34.095209999999994,-118.35195,Entire home/apt,563
38214546,Cozy & Clean Tranquil LA. Near USC in DTLA,5224069,Pico-Union,34.04037,-118.28053,Private room,66
38214999,3 bedroom Penthouse  in Westwood - Beverly Hills -UCLA- By Mysuite,154113511,Westwood,34.061170000000004,-118.43441999999999,Entire home/apt,299
38215689,">Chic 2 Bedroom in Westwood, UCLA. 24 Concierge 301",154113511,Westwood,34.06143,-118.43315,Entire home/apt,245
38216792,Rose Bowl Bungalow,290398086,Pasadena,34.15953,-118.12697,Entire home/apt,335
38217046,Spacious Private Room Central to Everything - READ,8636387,Lakewood,33.86388,-118.1362,Private room,55
38231034,"Airy Marina del Rey 1BR w/ W/D, by beach, bars & shops, by Blueground",107434423,Venice,33.97202,-118.4603,Entire home/apt,197
38233798,Travel Nurse discount Inquire: Beach Chic SMVenice,16513823,Santa Monica,34.003370000000004,-118.48198000000001,Entire home/apt,190
38233873,Quiet Simple Modern Haven 1/1 - (31-60 days only),150756103,Eagle Rock,34.13362,-118.21393,Entire home/apt,97
38234523,Upscale Hostel Getaway 6,20484889,Inglewood,33.93074,-118.32968000000001,Shared room,40
38234997,Stay at the former Dolly Parton House in WeHo,272884190,West Hollywood,34.08578,-118.38878999999999,Private room,95
38236213,"Cozy & charming home, walk to beach, shops & dine",97294506,Long Beach,33.76254,-118.14563000000001,Entire home/apt,181
38237291,Hotel Jackman,191397833,Lancaster,34.699220000000004,-118.18757,Private room,57
38237714,Cozy Guesthouse with Front Patio,217674916,Long Beach,33.87138,-118.15643999999999,Entire home/apt,61
38237995,Beautiful New Home - Perfect Location,279167636,Inglewood,33.92944,-118.33118,Entire home/apt,132
38238535,Pasadena Ranch - Bedroom 1,280507138,Pasadena,34.12576,-118.13696999999999,Private room,100
38243861,2 bedroom 2.5 bath condo 17 miles from Disneyland,49723364,Industry,34.00651,-117.84121999999999,Entire home/apt,125
38245040,City of Angels Dreamy Chic Queen Bedroom,76235304,Inglewood,33.939840000000004,-118.34156000000002,Private room,51
38246425,Sunny Loft in best part of DTLA + Free Parking,75267282,Downtown,34.048840000000006,-118.24727,Entire home/apt,143
38256054,Cozy Bedroom with Private Bathroom 一楼主卧独立卫生间,289683121,Valinda,34.04502,-117.92823,Private room,30
38258417,Platinum Stays,284759837,Altadena,34.18441,-118.11086,Entire home/apt,721
38259239,PRIVATE ROOM IN HOLLYWOOD,261914479,Hollywood Hills,34.10453,-118.34236999999999,Private room,39
38261744,Boho Stay Playa Del Rey,14591162,Westchester,33.962720000000004,-118.42756000000001,Entire home/apt,88
38264387,Chargers Fans!!! 1.9 miles away from Home Field,290815588,West Compton,33.89038,-118.26969,Private room,89
38264760,Spacious + Clean Guest House with Private Entrance,13244993,North Hollywood,34.189409999999995,-118.3647,Entire home/apt,160
38264834,Los Angeles suburb Hacienda Heights Beauty 6,151442610,Hacienda Heights,33.99646,-117.94543,Private room,30
38265205,Home away from Home,92181234,Covina,34.09734,-117.89627,Private room,38
38266914,Spacious and comfortable queen bedroom,290857932,Torrance,33.84102,-118.36249,Private room,60
38269078,"Southern California Beach House, Pacific Palisades",1253041,Pacific Palisades,34.03951,-118.52968,Entire home/apt,635
38269104,West Palmdale Boutique studio ideal long stay safe,280429005,Northwest Palmdale,34.62356,-118.16452,Entire home/apt,65
38274983,"Large room, huge mirrored closet, pool & wifi",146483692,Lancaster,34.685629999999996,-118.21452,Private room,42
38276828,Perfectly located APT only steps from the sand!,290965658,Hermosa Beach,33.86795,-118.40265,Entire home/apt,176
38279411,Hollywood Highland Hostel And Hôtel,287644375,East Hollywood,34.10137,-118.30832,Shared room,300
38281288,"Private large master suite, clean, and, sanitized.",147213337,Hacienda Heights,33.981770000000004,-117.98308,Private room,49
38282660,Warm Studio walking distance to the Ocean,247720522,Venice,33.98017,-118.46426000000001,Entire home/apt,110
38282710,Private room,124313542,Canoga Park,34.197590000000005,-118.6023,Private room,65
38284646,Feel like sunshine in this beautiful tranquil room,206674019,Palmdale,34.620490000000004,-118.19147,Private room,43
38285635,Boyle Heights Hidden Gem - 1 Bedroom,11365809,Boyle Heights,34.03906,-118.20835,Private room,99
38290471,Vintage Room near LAX and beaches and Downtown,291070637,Gardena,33.87202,-118.29235,Private room,95
38290723,Sun filled Silverlake zen space.,905189,Silver Lake,34.0803,-118.27298,Private room,100
38291237,Vintage Spacious Studio | LA Live,290870405,Pico-Union,34.04905,-118.28433999999999,Entire home/apt,90
38292633,The Library Room - close to Pasadena and Hollywood,4740696,Eagle Rock,34.13279,-118.19716000000001,Private room,54
38293950,Cliffridge by AvantStay | Lush Malibu Hills Estate w/ Breathtaking Ocean Views,130904349,Malibu,34.04452,-118.89072,Entire home/apt,742
38294082,Torrance apartment,188230102,Torrance,33.83191,-118.34447,Entire home/apt,100
38295174,SILVER LAKE Luxury 3-BR House w/Views (Furnished),146062817,Silver Lake,34.08769,-118.28256999999999,Entire home/apt,285
38297138,RetroBnB ❤️King Bed ❤️Art District ❤️Walk Score 90,49457680,Long Beach,33.77319,-118.17857,Entire home/apt,91
38299779,Venice cottage,290850771,Arlington Heights,34.042190000000005,-118.31796999999999,Entire home/apt,193
38299882,KingBed❤️RetroBnB❤️100Mbps❤️Netflix❤️Walk Score 90,49457680,Long Beach,33.7724,-118.17957,Entire home/apt,92
38302018,Sweet House 20 min to Universal Studios & Sixflags,99560032,Sylmar,34.32291,-118.48246999999999,Entire home/apt,199
38319597,Stunning 4bd 5 bath Canal Front Home with Elevator,1381289,Venice,33.98165,-118.46593999999999,Entire home/apt,636
38320264,Charming 2 bedroom Upper in Santa Monica with a/c,891818,Santa Monica,34.02402,-118.50281000000001,Entire home/apt,139
38320294,Perfect 2bd for Your LA Vacay!,279207280,Inglewood,33.945890000000006,-118.32531000000002,Entire home/apt,85
38321219,Come to Venice and live at the beach,2440663,Venice,33.98565,-118.47065,Entire home/apt,149
38323523,"1 bedroom in DTLA, FREE parking",151788263,Downtown,34.06072,-118.24625,Entire home/apt,89
38323526,Graceful Hollywood Studio - Fully Furnished,112952162,Hollywood,34.10321,-118.34591999999999,Entire home/apt,73
38323951,Private bedroom,227184756,Sawtelle,34.039120000000004,-118.4607,Private room,89
38324481,Rare Hollywood Studio - Fully Furnished,112952162,Hollywood,34.10263,-118.34674,Entire home/apt,73
38325202,Grand Private Villa Retreat,291549345,Unincorporated Santa Monica Mountains,34.09192,-118.7082,Entire home/apt,550
38325213,Sunny Room Overlooking Beautiful Santa Monica,213106109,Santa Monica,34.00595,-118.47636000000001,Private room,90
38327088,Paradise on a Hill  Sunset Haven,241263847,View Park-Windsor Hills,33.98322,-118.35493999999998,Entire home/apt,199
38327647,Heart of Hollywood / walk of fame,78078320,Hollywood,34.1016,-118.34204,Entire home/apt,80
38328833,Clean room in Redondo Beach,75039931,Redondo Beach,33.86643,-118.37483,Private room,125
38329226,LA. Rowland Hets 20 mins Disney 2 rooms &2Bath APT,25147343,Industry,33.99037,-117.91815,Entire home/apt,122
38329899,Sunlit Loft with Rooftop Lounge & Basement Bar,291673552,Downtown,34.04231,-118.25336999999999,Entire home/apt,79
38330854,Cozy Studio with Room Divider and walk in Closet!,291682093,East Hollywood,34.07869,-118.30873000000001,Entire home/apt,62
38331149,BUNKBED IN MIXED DORM BY BEVERLY HILS & HWOOD,278958942,Mid-Wilshire,34.050779999999996,-118.34585,Shared room,17
38332153,Spacious Room for Rent,76678694,Downtown,34.04643,-118.25223000000001,Private room,99
38332184,Home Away from Home,32705360,Central-Alameda,34.00135,-118.25243999999999,Private room,52
38336158,BEAUTIFUL 1BRM IN THE CENTER OF LOS ANGELES,241978850,Mid-Wilshire,34.069790000000005,-118.35208999999999,Entire home/apt,75
38340989,"DTLA Luxury Condo, AMAZING View & FREE Parking!",227755373,Downtown,34.045390000000005,-118.26223,Entire home/apt,399
38341107,Designer’s Luminous modern house with pool,243622146,West Hollywood,34.07907,-118.3887,Entire home/apt,425
38349778,A Hidden Gem with Amazing Views of Pacific Ocean,291833567,Pacific Palisades,34.041,-118.56251,Entire home/apt,502
38350551,"Casa Carrillo - ""El Refugio""",289175294,Florence-Firestone,33.96478,-118.23395,Private room,55
38352204,Stay at a Filmmaker's Hideaway,2017283,Glendale,34.166309999999996,-118.24134,Private room,200
38353614,5BR Lux Villa WestHollywood w/ Pool HotTub Rooftop,4656446,West Hollywood,34.08769,-118.38497,Entire home/apt,808
38353805,Guest house cabana R6,13310949,Tarzana,34.1398,-118.55933999999999,Entire home/apt,60
38354291,Studio apartment Located in Larchmont Village,188026561,Larchmont,34.07677,-118.31557,Entire home/apt,70
38354864,Storybook Tudor with pool/spa near Beverly Hills,24716253,Carthay,34.05754,-118.36934,Entire home/apt,153
38356980,"Venice home with relaxed beach vibe, private yard",22919467,Venice,33.9959,-118.45571000000001,Entire home/apt,250
38357542,Romantic Beachfront Looking Over the Pacific Ocean,291833567,Pacific Palisades,34.041,-118.56251,Entire home/apt,341
38358017,Modern Beachfront Guest Suite Hidden Ocean Escape,291648183,Pacific Palisades,34.04226,-118.56308999999999,Entire home/apt,200
38358049,Large 1 BR in cozy Beverly Hills 90210 huge home,7415185,Beverly Crest,34.102090000000004,-118.41853,Private room,55
38358406,Entire Home W.Hawthorne/Lax/Beaches/Aerospace Ind.,216274852,Hawthorne,33.91672,-118.3646,Entire home/apt,125
38359147,Tasteful Private Bedroom For Two,63303411,View Park-Windsor Hills,33.9887,-118.3588,Private room,50
38360816,Pasadena Ranch - Bedroom 2,280507138,Pasadena,34.12591,-118.13481000000002,Private room,100
38361096,Hollywood Blvd Luxury Apartment,31598786,Hollywood,34.104,-118.33112,Entire home/apt,135
38361816,Family Business Bungalow,10180831,El Segundo,33.9231,-118.40755,Entire home/apt,112
38362030,Sparkling Clean Home in North Pomona,27132246,Pomona,34.06985,-117.72391,Entire home/apt,373
38362464,"CHARMING, FUNKY Private Tiny Home Studio w/ Patio!",5493179,Pico-Union,34.04557,-118.29767,Entire home/apt,87
38362583,"Best location with safe, sane, quiet, decent place",96617273,Santa Monica,34.025259999999996,-118.48997,Private room,91
38363655,Cozy Corner,292096796,Long Beach,33.7682,-118.14017,Private room,100
38365837,"Koreatown Shared Room, walk to metro RedLine",250318292,Westlake,34.06204,-118.27944,Shared room,23
38365911,Koreatown Shared Room near Metro RedLine,250318292,Westlake,34.061679999999996,-118.27895,Shared room,23
38368273,Office Short-term or Long-term Lease Bev Hills,263498930,Century City,34.0614,-118.41538999999999,Hotel room,183
38372141,"Sleek Westwood 1BR w/ Gym, W/D, Pool, walk to Shops,  by Blueground",107434423,Westwood,34.06921,-118.45069,Entire home/apt,176
38379230,舒适大房间（2张Queen Size大床）,32266703,Diamond Bar,33.99089,-117.84804,Private room,89
38380664,鸳鸯套房（两间独立卧室+1间全卫）,32266703,Diamond Bar,33.99092,-117.84826000000001,Private room,138
38381223,The Treehouse - Lower Level,210617,El Sereno,34.08186,-118.18907,Entire home/apt,129
38381316,"PANORAMIC VIEW, Prt RM/BA City Center+FREE Parking",13871090,Mid-Wilshire,34.06978,-118.35178,Private room,102
38381885,Private & spacious Spanish Casita w. great views,292319489,Pasadena,34.16288,-118.1139,Entire home/apt,95
38382069,Sunny Retro Row Condo,14007548,Long Beach,33.7722,-118.17683000000001,Entire home/apt,89
38383086,"Private Room near LAX, Forum & SoFi Stadium #2",96722276,Inglewood,33.95091,-118.35848,Private room,55
38383293,Cozy Back Cottage-Great spot by Ocean & Retro Row,9711509,Long Beach,33.76979,-118.16455,Entire home/apt,78
38384228,Designer workspace with comfy California king bed!,7270364,Arcadia,34.12005,-118.05395,Private room,55
38385681,New 2 Bedroom Unit in Santa Monica. Parking and Washer / Dryer,147398503,Santa Monica,34.03322,-118.47158,Entire home/apt,159
38386030,Modern 1 bedroom in Venice,1261812,Venice,33.99674,-118.46772,Entire home/apt,73
38386651,Beach Villa,186168180,Long Beach,33.753679999999996,-118.13332,Entire home/apt,690
38386709,"Safe & Fun Travels, Close to the Beach & More!",26280918,Long Beach,33.77247,-118.20053,Private room,100
38386998,"Private Room & Master Bath, Close to Everything!",26280918,Long Beach,33.77122,-118.19887,Private room,61
38387126,A Luxurious Stay for Less & Close to Everything!,26280918,Long Beach,33.77283,-118.20016000000001,Private room,50
38387720,"Welcoming 2 bed/1.5 bath Apt, Stadium, LAX, Forum",46388132,Inglewood,33.96201,-118.3604,Entire home/apt,196
38388898,The Midnight Moon. Private patio .. 420 Happy.,253535835,Chatsworth,34.26489,-118.59839,Private room,65
38389026,Comfort And Peace In The Heart Of L.A.,291480992,Mid-City,34.05102,-118.36783999999999,Entire home/apt,94
38389275,"Stunning 2 bed/1.5 bath Apt, Stadium, LAX, Forum",46388132,Inglewood,33.96159,-118.35987,Entire home/apt,196
38390429,Unisex Bunked Space 2- Bottom bunk #3,233874164,Lawndale,33.900059999999996,-118.35796,Shared room,20
38390669,"Nice, Newly renovated 100% private house (Español)",268613375,Hacienda Heights,34.00318,-117.95056000000001,Entire home/apt,112
38390700,Glendale Massive Penthouse! SANITIZED+PRIVATE+SAFE,261880684,Glendale,34.14268,-118.26391000000001,Entire home/apt,200
38390803,Unisex Bunked Space- Top Bunk Bed #3,233874164,Lawndale,33.90064,-118.35708000000001,Shared room,15
38390948,Unisex Bunked Space 2 - Bottom Bunk 4,233874164,Lawndale,33.90122,-118.35848,Shared room,19
38391040,Unisex Bunked Space 2 - Top Bunk 4,233874164,Lawndale,33.90122,-118.35838999999999,Shared room,22
38392795,1 BD in a Beautiful cottage with a warm feeling.,292466026,San Dimas,34.10638,-117.80988,Private room,54
38404042,"""Hollywood City Lights"" 4 Bedrooms",2874238,Hollywood Hills,34.1071,-118.33463,Entire home/apt,500
38404795,Palms - Venice,9075429,Venice,34.00217,-118.45121999999999,Entire home/apt,1500
38405326,COZY/SWEET/BIGGROUP2bd/2bth/2parking/best location,268488616,Encino,34.16853,-118.51677,Entire home/apt,110
38406114,Topanga Dome Hand-built in 1974,2155546,Topanga,34.07392,-118.60373999999999,Entire home/apt,1000
38406732,Beach cottage,186168180,Long Beach,33.7555,-118.13144,Entire home/apt,500
38407079,The elegant room/king bed in the Diamond Bar,203087106,Diamond Bar,33.990320000000004,-117.83246000000001,Private room,46
38407313,Beach bungalow,186168180,Long Beach,33.754,-118.13155,Entire home/apt,400
38408015,Amenity-Rich Abbot Kinney Venice Oasis!,6742105,Venice,33.99288,-118.46672,Entire home/apt,561
38408414,Upscale Hostel Getaway 7,20484889,Inglewood,33.931340000000006,-118.32779,Shared room,51
38408902,Luxury hostel 8,20484889,Inglewood,33.93114,-118.33,Shared room,60
38409323,Vacation by the beach,29418545,Lawndale,33.88471,-118.35781999999999,Private room,65
38409638,Luxury getaway-3 hostel,20484889,Inglewood,33.93135,-118.32793000000001,Shared room,60
38411249,"9 bedrooms,24 guests Stay together in Venice Beach",292654885,Venice,33.98578,-118.46565,Entire home/apt,800
38411260,Studio with Pool  in Beverly Hills Celebrity Home,292654885,Pico-Robertson,34.05545,-118.40123999999999,Entire home/apt,144
38413098,"Sunset Heights - Amazing view, Infinity edge pool.",24303784,Hollywood Hills West,34.10354,-118.38153999999999,Entire home/apt,1917
38415607,Fun Pool-House Retreat: Peaceful and Tranquil,228928241,Glendora,34.139590000000005,-117.8887,Entire home/apt,149
38416016,Young Fam Room AirBNB,126978520,Pico Rivera,34.00732,-118.09423999999999,Shared room,30
38417674,The Bagley #204,33249323,Palms,34.02749,-118.39788999999999,Entire home/apt,102
38417823,The Bagley #211,33249323,Palms,34.02768,-118.39748,Entire home/apt,96
38421400,欢迎来美旅行和DIY产子的孕妈！我们将为你提供完善的服务！,95294156,Rowland Heights,33.96097,-117.90462,Private room,90
38431437,"Private South Bay Guest Suite, Minutes From Beach",131935653,Redondo Beach,33.878,-118.37917,Entire home/apt,150
38431508,“Your new home” 欢迎你！,143333664,San Gabriel,34.10201,-118.07853999999999,Private room,39
38431694,温馨夫妻房,259831716,Alhambra,34.087790000000005,-118.12592,Private room,44
38433267,Coxy room,292937182,Hacienda Heights,33.99798,-117.96846000000001,Private room,105
38433413,Private Room with garden balcony - best location!,9964264,Beverly Grove,34.06736,-118.3739,Private room,89
38434880,欧式豪华大别墅主卧独立卫浴按摩浴缸超大床房,292681341,East San Gabriel,34.12167,-118.06777,Private room,81
38439352,Cozy Bedroom with Shared Bathroom 温馨小屋,289683121,Valinda,34.044909999999994,-117.92652,Private room,25
38440706,D1 Private Fridge TV Central AC Heat LAX SpaceX,234660431,Hawthorne,33.91212,-118.34835,Private room,35
38441251,Wilton Place,143796871,Koreatown,34.06797,-118.31318999999999,Private room,75
38442706,Cozy Ranch-Style Guesthouse,213653729,Norwalk,33.90852,-118.09798,Entire home/apt,60
38448791,Private room in Rowland height,242422833,Rowland Heights,33.97824,-117.89108999999999,Private room,32
38451576,The Alice LA—De-Luxe Private Bungalow Near Beach,12102385,View Park-Windsor Hills,33.98407,-118.35951000000001,Entire home/apt,145
38451988,Beach Breeze Honeymoon Love Nest,56257157,Long Beach,33.765159999999995,-118.14641999999999,Entire home/apt,99
38455241,420 Friendly Beautiful 2 Bedroom Condo (sleeps 6),177368966,Gardena,33.869040000000005,-118.30093000000001,Entire home/apt,127
38457247,"Large, Private 1 bedroom apartment with laundry.",26817973,Long Beach,33.81917,-118.17885,Entire home/apt,59
38458036,奢华大别墅独享两米大床房带独立卫浴加浴缸大华超市在附近,292681341,East San Gabriel,34.12073,-118.0691,Private room,71
38460244,Spacious Contemporary 1bd in nature near Malibu,39283531,Unincorporated Santa Monica Mountains,34.13215,-118.72904,Entire home/apt,99
38460286,Large California Spanish House Close To The Water,91544121,San Pedro,33.73728,-118.29097,Entire home/apt,237
38460321,Private Studio with Charming Garden & Full Kitchen,26023511,Rosemead,34.061820000000004,-118.09333000000001,Entire home/apt,65
38460470,Money Magazine Best Places to Live,89522195,Monterey Park,34.04102,-118.12893999999999,Entire home/apt,138
38460514,SPACIOUS 1 BED GUEST HOUSE WITH POOL!,5592355,Van Nuys,34.20572,-118.46408000000001,Entire home/apt,185
38460555,Near the 3rd. Largest mall in the country,293229466,Torrance,33.829229999999995,-118.33492,Private room,70
38461184,Contemporary studio in the Heart of Hollywood!,1773274,Hollywood,34.10325,-118.34336,Entire home/apt,120
38462074,Ocean view 400 paces from the beach,225428985,Manhattan Beach,33.87785,-118.40541,Entire home/apt,500
38462279,"CLEAN, Centralized, Cozy, California Craftsmen!",293246295,Glendale,34.16704,-118.26857,Entire home/apt,240
38462463,Recording studio for rent,221942169,Downtown,34.04825,-118.24878999999999,Private room,214
38462999,Lake Balboa Luxurious Oasis,163760854,Van Nuys,34.196940000000005,-118.47755,Entire home/apt,595
38465855,Upstairs Master Bedroom New Luxury House,163040064,Rowland Heights,33.99055,-117.88622,Private room,35
